"x","y","z","mx","my","mz"
0.3825,0,-0.1,0.25701,0.28372,0.92375
0.3834,0,-0.1,0.25524,0.2815,0.92491
0.3843,0,-0.1,0.25347,0.27928,0.92607
0.3852,0,-0.1,0.25173,0.27716,0.92714
0.3861,0,-0.1,0.24999,0.27506,0.92819
0.387,0,-0.1,0.24825,0.27297,0.92924
0.3879,0,-0.1,0.24651,0.27087,0.93029
0.3888,0,-0.1,0.24476,0.26877,0.93134
0.3897,0,-0.1,0.24302,0.26668,0.93239
0.3906,0,-0.1,0.24128,0.26458,0.93344
0.3915,0,-0.1,0.23948,0.26248,0.93452
0.3924,0,-0.1,0.23766,0.26038,0.93559
0.3933,0,-0.1,0.23585,0.25828,0.93667
0.3942,0,-0.1,0.23404,0.25618,0.93775
0.3951,0,-0.1,0.23222,0.25408,0.93883
0.396,0,-0.1,0.23042,0.25199,0.93988
0.3969,0,-0.1,0.22866,0.24999,0.94079
0.3978,0,-0.1,0.22691,0.24798,0.94169
0.3987,0,-0.1,0.22515,0.24598,0.9426
0.3996,0,-0.1,0.2234,0.24397,0.9435
0.4005,0,-0.1,0.22165,0.24197,0.94441
0.4014,0,-0.1,0.21989,0.23996,0.94531
0.4023,0,-0.1,0.21814,0.23796,0.94622
0.4032,0,-0.1,0.21638,0.23596,0.94712
0.4041,0,-0.1,0.21463,0.23395,0.94803
0.405,0,-0.1,0.21288,0.23195,0.94893
0.4059,0,-0.1,0.21112,0.22994,0.94984
0.4068,0,-0.1,0.20937,0.22794,0.95075
0.4077,0,-0.1,0.20761,0.22593,0.95165
0.4086,0,-0.1,0.20579,0.22391,0.95258
0.4095,0,-0.1,0.20398,0.22192,0.95348
0.4104,0,-0.1,0.20226,0.22002,0.95424
0.4113,0,-0.1,0.20054,0.21813,0.95501
0.4122,0,-0.1,0.19883,0.21618,0.95578
0.4131,0,-0.1,0.19714,0.21418,0.95655
0.414,0,-0.1,0.19544,0.21218,0.95732
0.4149,0,-0.1,0.19375,0.21019,0.95809
0.4158,0,-0.1,0.19205,0.20819,0.95886
0.4167,0,-0.1,0.19036,0.20619,0.95963
